no,telemedicine,review,label
1087,klikdokter,"Aplikasi yang sangat bermanfaat dikala seperti pandemi, bisa konsultasi dengan harga terjangkau dan pelayanan maksimal dari dokter yang tersedia, dan lengkap dokternya",positif
1088,klikdokter,sangat membantuu skali konsul gratiss,positif
1089,klikdokter,Bagus,positif
1090,klikdokter,"Nyoba promo gws, nemu produk kesehatan yg rekomended bngt. Auto share ke emak emak komplek. Tengkiu ya dokter",positif
1091,klikdokter,"suka bngt karena ada aplikasi regular chat gratisny, dan untuk spesialisny jg g trlalu mahal, alhamdulillah setiap konsul bs sembuh setelah minum obat yang diresepkan",positif
1092,klikdokter,Sangat membantu..,positif
1093,klikdokter,Lah dtungguin chat dr dokter nya gk muncul2.. tau2 dibatalkan.. gmn min?? Saldo jg gk balik.. udah sakit dtmbh bikin sakit.. sabar sabar sabar,negatif
1094,klikdokter,Dikasih voucher buat chat dokter kebetulan mau berobat ke rs takut lagi begini. Ternyata dokternya solutif sekali dan langsung dikasih resep yg bisa langsung dianter ke rumah. Terimakasih ya. Saya share vouchernya semoga msh bisa dipake kode: DISCSPEC,positif
1095,klikdokter,Berobat online dan beli obat lwt aplikasi gampang cepet biar cepet sembuh deh,positif
1096,klikdokter,"Nemu dokter anak yg rekomend banget di sini nih, dapet voucher juga buat chat sama dokternya makasih ya dok",positif
1097,klikdokter,"baru coba pake ternyata banyak promo kesehatannya. Tadi nyoba dokter spesialisnya jawabannya bikin tenang, Alhamdulillah. Lain kali mau coba konsul lwat video juga deh dokter. Trimakasih ya",positif
1098,klikdokter,Recommended :),positif
1099,klikdokter,Bagus,positif
1100,klikdokter,Pertama kali konsultasi menggunakan klik dokter sangat membantu dokternya sangat komunikatif,positif
1101,klikdokter,Mulai curiga indikasi penipuan.. Uang sudah masuk tapi gagal chat.. Dikasih no voucher tapi malah suruh bayar lagi.. Benar2 kecewa,negatif
1102,klikdokter,"Saldo kepotong tpi gak bisa konsul, transaksi dibatalkan",negatif
1103,klikdokter,"saya mau konsultasi dokter tapi batal dan voucher nya gak masuk di WhatsApp .. gimana dong cara nyari voucher nya gimana .. masa saya harus bayar dua kali ,,😣😣😣",negatif
1104,klikdokter,Sangat membantu dan aplikasi yang mudah digunakan. Sangat bermanfaat. Terima kasih,positif
1105,klikdokter,"Pelayanan sangat cepat dan sangat membantu di masa pandemi ini, dan mempermudah ketika butuh konsultasi",positif
1106,klikdokter,PLISS UDAH BAYARR TPI MALAH LENYAPP GITU AJA NYESELLLLLL,negatif
1107,klikdokter,Bagus,positif
1108,klikdokter,sangat membantu,positif
1109,klikdokter,Aplikasi nya sangat bermanfaat dan lebih mudah untuk konsultasi kesehatan nya. Trmksih sangat membantu..,positif
1110,klikdokter,Respon cepat.,positif
1111,klikdokter,Deskripsi,positif
1112,klikdokter,Puas dgn dokter nya dan penjelasannya,positif
1113,klikdokter,ok,positif
1114,klikdokter,"Aplikasi yg sangat membantu sekali , saya sukaaa bnget. Dokter nya juga bagus bagus",positif
1115,klikdokter,Sangat membantu,positif
1116,klikdokter,Penjelasan ibu dokter jelas . Mudah2 an sy sembuh stelah minum obat tsb. Met pagi semoga ibu dokter sehat selalu dan klik dokter bertambah maju dan sukses. GBU,positif
1117,klikdokter,"Aplikasi penipuan ini, transaksi saya di batalkan tapi uang tidak kembali kesaldo dana saya,,, jgn di dipakai, cri aplikasi lain aja,,, aplikasi penipuan ini",negatif
1118,klikdokter,Sangat membantu,positif
1119,klikdokter,"Beneran bisa nanya2 apapun donk via chat gratis, segera dijawab jg sama dokternya.. Dikasih resep obat dan saran masukan serta doa supaya selalu sehat. Terimakasih klikdokter🙏",positif
1120,klikdokter,"Mantap,,,👍",positif
1121,klikdokter,Pelayanan nya cepat,positif
1122,klikdokter,Suka,positif
1123,klikdokter,Ok banget,positif
1124,klikdokter,Mohon penjelasan kaki saya pegel pegel,netral
1125,klikdokter,Lebih simple...thanks,positif
1126,klikdokter,Dokter nya bs menghilang kan kegalauanku. Top dah...,positif
1127,klikdokter,Cepat direspon.. memberikan solusi tampa harus le rumah sakit. Apalgi rumah sakitx jauh bgt..,positif
1128,klikdokter,Trmksh infonya.. salam sehat dan tetap semangat... Aamiiin YRA...,positif
1129,klikdokter,Aplikasi sangat membantu,positif
1130,klikdokter,"good aplikasi, sangat² bagus & membantu, dokternya good respon, penjelasannya bagus & mudah dipahami, dokternya sangat² profesional. terimakasih banyak, pertahankan & selalu tingkatkan kualitas & mutu. salam sehat selalu.",positif
1131,klikdokter,Sangat membantu,positif
1132,klikdokter,👍👍👍👍👍 Aplikasi bagus. Berguna bangat,positif
1133,klikdokter,"Dokternya ok ok, puas banget",positif
1134,klikdokter,Dokternya baik baik dan kalau menjelaskan cepat baget,positif
1135,klikdokter,Ok,positif
1136,klikdokter,"Sangat membantu, tidak perlu ke rmh sakit",positif
1137,klikdokter,Layanan bagus dan cepat dilengkapi dokter yg profesional saya sebagai pasien sangat nyaman apalagi dilengkapi dokter Gratis Mks klik dokter jasa mu Akan Tuhan berkati demi kesehatan Banyak org 🙏,positif
1138,klikdokter,Respon cepat,positif
1139,klikdokter,Mantap,positif
1140,klikdokter,Tahu informasi madalah dokter mana yg bagus,netral
1141,klikdokter,"Sangat memuaskan, responnya juga cepat bener pokoknya sangat memuaskan banget",positif
1142,klikdokter,Sangat membantu👍,positif
1143,klikdokter,"pas konsultan saya sudah mengajukan pertanyaan,tapi tidak mendapatkan jawaban sampai sesi pertanyaan habis haduh rugi bayar konsultan tidak mendapatkan jawaban",negatif
1144,klikdokter,Maaf saya kasih bitang tiga dulu soal nya baru donlod apk nya kalo bagu saya kasih bintang lima kalo jelek saya kasih bitang satu,netral
1145,klikdokter,Sangat membantu dalam keadaan apapun,positif
1146,klikdokter,Mempermudah utk konsultasi dengan dokter di masa pandemi,positif
1147,klikdokter,Respon dokternya sangat baik,positif
1148,klikdokter,Bagus dan sangat membantu,positif
1149,klikdokter,"Nyaman bgt pake aplikasi ini fiturnya bagus2. Bisa konsul dokter, beli obat vitamin susu, ada fitur kalender kesuburan. Pokoknya paket lengkap.",positif
1150,klikdokter,biaya konsul mahal. akan keberatan bagi yang tidak mampu,negatif
1151,klikdokter,Sangat membantu saya,positif
1152,klikdokter,Respon doktr sangat cept,positif
1153,klikdokter,Ini sangat membantu.aplikasi ini bugus,negatif
1154,klikdokter,Sangat sangat terbantu dgn adax aplikasi ini..Bisa konsultasi gratis kapanpun dan respon dokterx cepat ..trimakasih klik dokter..🙏🙏🙏👍👍👍👍,positif
1155,klikdokter,"Terima kasih app klik dokter, memudahkan saya untuk berkonsultasi ke dokter disaat pandemi begini.",positif
1156,klikdokter,ok,positif
1157,klikdokter,Seneng banget sama afk nyah bantu banget teh buat yang mau tnya² tentang keluhan sakit chat respon nya pun cepat 🤗,positif
1158,klikdokter,"saran saya tambahkan pencarian sesuai spesialisasi dokternya yaa kaya spesialis mata , syaraf , gigi , terimakasih",positif
1159,klikdokter,Saya kasih 3 dulu,netral
1160,klikdokter,Good,positif
1161,klikdokter,123 dar @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@#@@@@@@@@@@@@@@@@@@@@@#@#@@@@@@@@$'¢¢¥€|€€€€€✓ bagus lo,positif
1162,klikdokter,Sangat membantu,positif
1163,klikdokter,Bagus bangat,positif
1164,klikdokter,Penjelasan dokter sangat jelas dan membantu terimakasih,positif
1165,klikdokter,Bagus,positif
1166,klikdokter,"Susah login ke chat reguler dan gratis, biasanya jam 8 udah bisa, sekarang gak bisa, apa sudah tidak ada lagi chat reguler gratis?",negatif
1167,klikdokter,"Di masa pandemi ini, klik dokter sangat membantu tnp harus pergi ke RS, smg semakin berkembang dg baik.",positif
1168,klikdokter,Saya sangat senang menggunakan alo dokter,positif
1169,klikdokter,"Kurang interaktif, seharusnya kalau dokter belum siap, jangan transaksi dulu.",negatif
1170,klikdokter,Keren banget aplikasi ini sangat membnatu respon dokternya sangat cepat sekali dan menjalaskan dengan baik,positif
1171,klikdokter,Aku suka banget dokternya pada baik2 sangat sangat sangat membantu sekali😘,positif
1172,klikdokter,"Aplikasi ini sgt mmbntu sy,dokternya cpt ngerespon,dan mnjlskn menyarnkn dgn b good doktor",positif
1173,klikdokter,suka banget .. respon dokter cepat .. penjelsan nya juga jelas .. saya suka,positif
1174,klikdokter,"Sepertinya aplikasinya bagus, klau untuk konsultasi yang gratis bisa gak ya? Soalnya lagi memang butuh untuk konsultasi ke dokter",positif
1175,klikdokter,Sgt bermanfaat,positif
1176,klikdokter,Makasih,positif
1177,klikdokter,Bayar tidak sih,negatif
1178,klikdokter,Saya tidak berlangganan sama sekali kok saldo atm saya ketarik ya!!! Aneh!,negatif
1179,klikdokter,Respon dokter cepat dan jawaban nya memuaskan..terima kasih dokter,positif
1180,klikdokter,Membantu,positif
1181,klikdokter,Good,positif
1182,klikdokter,"Saya bayar dokter dalam seharga 50rb setelah berhasil bayar krn antri sekitar 5 menitan tiba2 gagal dan diganti vocher konsul dokter lain senilai 50rb, saya pake ke dokter dalam yg harganya lebih bawah 15rb gagal juga krn antri trs dpt ganti voucher 15rb,, lah yg 35rb sisanya mana woy?? Curi uang caranya pake kaya gini?",negatif
1183,klikdokter,Alhamdulillah saya selalu berkosultasi Dan periksa dg Dr.Diah SPOG.,positif
1184,klikdokter,Aplikasi nya sangat membantu saya terima kasih,positif
1185,klikdokter,Memuaskan,positif
1186,klikdokter,Mantaff,positif
1187,klikdokter,Sangat membantu dokternya baik2 bgt,positif
1188,klikdokter,Jelek bgt chatnya lama loading terus eh ga bisa bisa tapi http trs yg keluar. Udah buang 20000 rb lg,negatif
1189,klikdokter,"Aplikasi yang sangat menbantu untuk konsultasi dengan dokter dimasa pandemi, very gooooodddd",positif
1190,klikdokter,Sangat membantu,positif
1191,klikdokter,Keren aplikasinya bikin tambah pengetahuan dan bisa konsultasi gratis,positif
1192,klikdokter,"Terima kasih klikdokter, aplikasinya sangat membantu. Selain bisa konsultasi dengan dokter, ada banyak manfaat dan informasi lainya loh. Terus ada artikel tentang kesehatannya juga, bagus banget deh pokoknya 🙂👍",positif
1193,klikdokter,"Alhamdulillah, bisa konsul langsung dengan dokter sesuai bidangnya, dan banyak informasi kesehatan❤",positif
1194,klikdokter,"Bagus banget aplikasinya, ga percuma download, dokter fast respon dan bahasanya mudah di mengerti. Mantap",positif
1195,klikdokter,"Kerenn aplikasinya, sgt membantu sekali.Thanks 🙂",positif
1196,klikdokter,Kerenn bgt aplikasinya... Sgt ngebantu disaat skrg ini bisa konsul dgn dokter via online. Good 👍🙂,positif
1197,klikdokter,Aplikasi keren deh apalagi saat pandemi membantu banget,positif
1198,klikdokter,"Terima kasih klik dokter, semuanya jadi mudah dengan adanya klik dokter jadi kebantu banget apalagi dimasa pandemic ini..mau beli obat dan konsultasi dokter gampang banget..love bgt deh.",positif
1199,klikdokter,"aplikasinya sangat membantu dan memudahkan untuk menemukan lokasi klinik terdekat dan bisa konsultasi dengan mudah dengan dokternya, plus dengan fitur ""buat janji"" sangat memudahkan tanpa harus antri ...",positif
1200,klikdokter,"Aplikasinya bagus, sangat bermanfaat n dokternya fast respon. Mantap mindokk👍👍🥰",positif
1201,klikdokter,"Terima kasih klikdokter, aplikasinya sangan membantu, selain bisa konsultasi dengan dokter, ada banyak manfaat dan informasi lainnya dan ada artilel tentang kesehatan juga loh 😊",positif
1202,klikdokter,Bagus..sukaa..fast respon dokter nya,positif
1203,klikdokter,"Suka bgt, sekarnag bisa tebus resep dan gak harus keluar dulu ke apotek, bisa kirim kerumah. Dokternya ramah², bisa bli vitamin juga",positif
1204,klikdokter,Berguna banget aplikasinya. Setiap butuh konsultasi pas ngerasa gaenak badan langsung chat sama dokter disini. Fastttt respon dan bisa minta bantu batin resep sesuai gejala juga. Banyak artikel yg update terus juga okey banget thankuu klikdokter,positif
1205,klikdokter,Mantapp aplikasinya mudah diakses Thanks klik dokter,positif
1206,klikdokter,Aplikasj yg sangat membantu dan cepat tanggap😁,positif
1207,klikdokter,Bagus bgt aplikasinya dan mudah digunakan. Terima kasih klikdokter..,positif
1208,klikdokter,"Luar biasa aplikasi yang sangat membantu sekali di masa pandemi sekarang ini, jd gausah ke rumah sakit kalo sakit tinggal Konsul di klik dokter, dokternya ramah dan informasi yg diberikan detail. Kebantu bangetlah thanks klik dokter",positif
1209,klikdokter,"Membantu sekali aplikasinya, memudahkan saya menemukan artikel kesehatan..",positif
1210,klikdokter,Bener2 ngebantu bgd aplikasinya disaat pandemi gini agak worried mau ke RS Mantapppp,positif
1211,klikdokter,"Emang butuh banget sih aplikasi chat dokter di kondisi kaya gini, karena jadi lebih sering panik sendiri kalo meriang sedikit. Keren nya chat dibales dokter cepet bgt disini, solusinya sangat membantu. Bisa konsul soal obat2 juga lengkap bangettt",positif
1212,klikdokter,Keren nih aplikasinya. Bs buat konsul gitu sama dokter dan jawabannya juga solutif. Sy sangat terbantu dgn aplikasi ini. Terima kasih klikdokter,positif
1213,klikdokter,"Sangat membantu banget, aplikasinya juga no ribet, klo mau cari obat juga tinggal ketik aja efesien waktu, memudahkan sekali.",positif
1214,klikdokter,Sy sangat senang sekali dengan adanya aplikasi klikdokter krn sangat membantu sy ketika mau konsul ke dokter tanpa harus ke rumah sakt. Solusinya juga oke. Thx klikdokter. Sukses selalu,positif
1215,klikdokter,User friendly banget sih aplikasi ini Jadi g usah repot repot ke RS untuk konsultasi ke dokter. cukup di rumah aja pakai HP. Apa lagi di masa pandemi kaya gini. Aga was was klo harus ke RS. Aplikasi nya mantep bangett. Thx,positif
1216,klikdokter,"Aplikasinya bagus! sangat membantu sekali. Dokter2nya terpercaya, konsultasi tanpa harus ribet tinggal chat lewat aplikasi klikdokter ini. Tq 👍",positif
1217,klikdokter,Bagus banget aplikasi nya. Sangat membantu. Dan kalian wajib download aplikasi ini. Recommended banget,positif
1218,klikdokter,Mengatasi disaat sakit dan sendirian,positif
1219,klikdokter,Disini saya bisa tau banyak hal tentang kesehatan dan bisa mengetahui segala keluhan dan cara mengatasinya,positif
1220,klikdokter,Sy aplodpd hal biaya konsultasi 0ehdichat slalu muncul biaya konsultasi akhrnya sy hapus males,negatif
1221,klikdokter,Membantu,positif
1222,klikdokter,Sangat membantu para pasien yg membutuhkan konsultasi sakit,positif
1223,klikdokter,Usg cek kehamilan buah hati kavilng keuangan Ciputat,netral
1224,klikdokter,Sangat membantu. Dan respon dokter nya juga cepat. Pelayanan jg mntap,positif
1225,klikdokter,Kak maaf cara kerjanya bagaimana ya? Aku udah melakukan transaksi tapi saat mau mulai chat malah gabisa. Mohon bantuan secepatnya,negatif
1226,klikdokter,👍👍👍😊,positif
1227,klikdokter,bisa langsung dijawab terus kalo konsultasi nggak perlu jauh jauh,positif
1228,klikdokter,"benar"" membantu",positif
1229,klikdokter,Puas bgt sangat membantu semoga pelayanannya seperti ini terus maju terus klikdokter,positif
1230,klikdokter,iowae,positif
1231,klikdokter,"Makasih aplikasi ini emang bagus buat ank"" TK",positif
1232,klikdokter,Membantu sekali.,positif
1233,klikdokter,Sangat membantu.,positif
1234,klikdokter,Hallo dokter saya mau tanya tapi sya minta nomer wa nya dokter,negatif
1235,klikdokter,Bagus sekali konsultasi kesehatan,positif
1236,klikdokter,Aduh bahaya banget aplikasinya niat hati pengin ngehapus chat dengan dokter yang uda saya kirim fotonya. Aduh kenapa ftonya gak bisa terhapus Mana akun saya juga tmen saya pegang buat konsul bareng bareng Gimana donga admin. kurang ajar banget nih aplikasi jelek banget gak kaya aplikasi lainya,negatif
1237,klikdokter,Saya saranin pakai aplikasi kesehatan yang lainya saja yang bisa menjaga kerahasiaan pasien Ini aplikasi gag bisa menghapus foto yang kita kirim. Nyesel mana saya udah upload foto yang sangat privasi kepada dokter. Mana udah gitu konsultasinya berbayar Apliaksinya jelek bor,negatif
1238,klikdokter,Salam sejatra semua saya merasa senang dengan adanya aplikasi klik Dokter: Konsultasi Dokter online untuk memudahkan dan ssngeut membantu sekali untuk berkonsultasi mengenai kesehatan dan merupakan yg sangeut menunjang sekali untuk kita semua karena kesehatan merupakan yg sangeut paling berharga didalam kehidupan dan sangeut menunjang sekali dg adanya aplikasi Klik Dokter: Konsultasi Dokter online trimakasih Dede Haryanto 1F porpil 1 Facebook modelator Grup publik pelopor pkdpk.,positif
1239,klikdokter,Mantap bangat..,positif
1240,klikdokter,Puas,positif
1241,klikdokter,"APLIKASI INI BERGUNA SEKALI BUAT SAYA KARENA BISA KONSULTASI DULU UNTUK MENGETAHUI APA SAYA HARUS LANJUT KE RS ATAU TIDAK, APAKAH BAHAYA ATAU TIDAK PENYAKIT YANG SAYA DERITA. TERIMA KASIH KLIK DOKTER",positif
1242,klikdokter,Sangat bagus,positif
1243,klikdokter,Ok dokternya,positif
1244,klikdokter,"Bagussss bangettt aplikasi nya, dan sangat membantu sekali. Terimakasih🙏",positif
1245,klikdokter,dokternya baik2,positif
1246,klikdokter,Memuaskan,positif
1247,klikdokter,"Admin gmnaa ini sudah bayar kok chat dokter malah smua sibuk dan tiba2 gk Bsa chat .padahal sudah bayar transaksi via dana saldo diambil .tapi gak ada respon dokter dr. Margaret Diana, Sp. OG, M. Kes Tolong dong pembayaran dikembalikan saja",negatif
1248,klikdokter,Sangat terbantu pada saat konsultasi malam hari ketika anak sakit. Thanks,positif
1249,klikdokter,Kami sangat berterima kasih atas kiriman Bokep dari anda saya sungguh tertarik dengan aplikasih goyang diranjang,positif
1250,klikdokter,"aplikasinya bantu banget buat aku yang mageran keluar rumah, jadi kalo ada yang emang harus dikonsultasiin ke dokter tinggal konsultasi online. puas bgt sama dokter2nya jelasinnya jg detail semua, thankyou klik dokter",positif
1251,klikdokter,Trimakasih apk ini sangat membantu dokternya merespon cepat.,positif
1252,klikdokter,Ngebantu banget pas pandemi ya...thank you klik dokter,positif
1253,klikdokter,Klik dokter sangat2 membantu saya dalam berkonsultasi sama dokter,positif
1254,klikdokter,"Setiap BLN gue konseltasi di dokter keni dokter kesehatan, gue merasa sehat, asal jaga pola makan dan min",netral
1255,klikdokter,"kemaren lagi bingung nyari obat buat anak di rumah yang tiba2 demam, untung ada layanan live chat di apps klikdokter, sumpah ngebantu banget jadi lbh gampang beli obatnya jg, bisa diantar ke rmh..sangat membantu sekali aplikasi ini.top",positif
1256,klikdokter,"Awalnya cuma sering baca artikel di website aja, ehh ternyata ada aplikasinya, jadi download deh, aplikasinya jg ga ribet, nyari artikelnya jg gampang, sejauh ini artikelnya membantu, mau nyoba konsul juga nanti 😁",positif
1257,klikdokter,"Sering banget baca-baca artikel disini banyak membantu, pernah juga ikutan konsul, dokternya juga responsif 😁😁",positif
1258,klikdokter,"Artikelnya banyak membantu, apa yang lagi dicari pasti ada.. top lah ngebantu banget..",positif
1259,klikdokter,Terimakasih untuk solusinya. Aplikasi mudah digunakan,positif
1260,klikdokter,"enk gk jauh"" konsul lg",positif
1261,klikdokter,"Aplikasinya keren, Dokternya juga fast respon jawabin live chat nya, pokoknya sangat ngebantu sekali saat pandemi kayak gini. Oke nich Klikdokter 😊",positif
1262,klikdokter,"Terimakasih Klik dokter, masalah saya teratasi sejak download aplikasi ini. Ga perlu repot ke dokter, tinggal chat sudah dapet solusi dan resep. Semoga makin sukses ya...",positif
1263,klikdokter,Sangat membantu,positif
1264,klikdokter,Alhamdulillah mantap,positif
1265,klikdokter,Mantap,positif
1266,klikdokter,Cepat banget responnya🤗,positif
1267,klikdokter,Aplikasi ini sangat membantu untuk periksa kesehatan secara online sehingga lebih praktis dan tidak perlu ribet ke RS / klinik. Aplikasinya juga mudah digunakan,positif
1268,klikdokter,Respon dokternya cepat dan memhantu sekali 😊😊🙏🙏🙏🙏🙏,positif
1269,klikdokter,"Responya cepat,dokternya ramah2",positif
1270,klikdokter,Aplikasi sangat membantu di saat pandemi kayak gini...yang takut ketemu dokter langsung dapat konsultasi di sini 24jam.... terimakasih klik dokter,positif
1271,klikdokter,Cepat dan sgt memmabntu,positif
1272,klikdokter,"Sudah bayar dokter spesialis..malah dokter tidak bisa terhubung,uang x hilang,gmn itu",negatif
1273,klikdokter,"Aplikasinya sangat membantu sekali,, disaat situasi apapun, bisa berkoordinasi dengan dokter tanpa harus panik jika jarak rumah sakit jauh dari lokasi kita. Bisa mendapatkan pertolongan pertama. Terimakasih klik dokter..",positif
1274,klikdokter,Membantu,positif
1275,klikdokter,G ada kiriman ni verivikasi,negatif
1276,klikdokter,Sangat puas aplikasi ini bisa chat dengan dokter Juwita Dari Bandungakhirnya saya dapat pencerahan terimakasih dokter🙏🙏🙏,positif
1277,klikdokter,Klik dokter sangat membantu apa lagi di saat pandemi seperti ini. Mau konsul dokter hanya tinggal klik. Mantap pokoknya,positif
1278,klikdokter,Bagus sekali aplikasi ini sangat membantu untuk mengetahui informasi tentang kesehatan . Terimakasih klik dokter.,positif
1279,klikdokter,"Alhamdulillah karena aplikasi ini saya bisa berkonsultasi dengan dokter secara gratis, dan mengurangi kegelisahan saya.salam sehat :)",positif
1280,klikdokter,"Bagus banget, dokternya baik menjawab apa yg aku tanyain,, dikasih resep bisa langsung order jg lagi.. mantull lah..",positif
1281,klikdokter,"Aplikasi bagus dan sangat berguna, terlebih saat pandemi seperti ini, tanpa harus keluar rumah tetap bisa berkonsultasi. Aplikasinya juga mudah dipahami dan pastinya praktis.",positif
1282,klikdokter,Wah klik dokter bisa segalanya beli obat langsung datang cuma 30 menit dan barang barang sehat semua bisa,positif
1283,klikdokter,👍🏻👍🏻👍🏻,positif
1284,klikdokter,Aplikasi ini ngebantu banget di posisi pandemi gini mau konsultasi sama dokter bisa dia atur dan berguna banget jika kondisi emergency. Pokonya recomend banget deh dan 1 lagi aplikasinya ga ada ngebug jadi terpercaya banget . Terimakasi klik dokter 🙏🏽🙏🏽🙏🏽,positif
1285,klikdokter,"Aplikasi ini sangat membantu sekali saat tidak bisa betatap muka langsung dengan dokter, tetap jaga kualitas nya ya",positif
1286,klikdokter,"Disaat darurat butuh pendapat dokter, klik dokter sangat membantu, dokter siap melayani kapanpun kita membutuhkan recomended aplikasi",positif
1287,klikdokter,"sangat membantu sekali terutama pada saat tidak bisa bertatap muka langsung dengan dokter, tetap dijaga kualitas nya ya :)",positif
1288,klikdokter,Aplikasi nya membantu sekali saat saya membutuhkan informasi seputar kesehatan di saat pandemi Corona. Dan respon Dokter nya pun cepat dan Jawabannya sangat memuaskan.,positif
1289,klikdokter,"Aplikasi ini sangat bermanfaat di tengah pandemi covid-19, respon dokter juga cepat. Terimakasih. Sukses terus untuk KlikDokter !!",positif
1290,klikdokter,"Thankyou klikdokter, aplikasinya berguna bgt di masa pandemi ini jadi bisa konsultasi langsung sama dokter tanpa harus datang ke klinik atau k RS, pokoknya jadi mudah dan praktis, layanan dokternya pun bikin puas. Sukses terus klikdokter 😊",positif
1291,klikdokter,"Aplikasi ini keren, disaat pandemi saya ga perlu lagi ke RS utk konsultasi dokter. Dapet resep pula, dianter pula obatnya. Kereen deh pokoknya.",positif
1292,klikdokter,aplikasi sangat membantu,positif
1293,klikdokter,Aplikasi yang sangat membantu dalam kondisi pandemi saat ini dan pembelian obat juga mudah,positif
1294,klikdokter,"Adanya aplikasi ini sangat membantu sekali, apalagi bagi kita yg masih awam tentang kesehatan. Konsultasi dokter bisa 24 jam lewat aplikasi ini, jadi kalau ada keadaan darurat bisa konsultasi cepat, penjelasannya pun mudah dipahami jadi kita merasa nyaman dan aman. Terimakasih 👍👍",positif
1295,klikdokter,Tolong dokter di tekat kan lagi ya sampai 24jam 🙏,netral
1296,klikdokter,"Good aplikasi. Mantap banget, membantu bgt install aplikasi Klik Dokter. Artikel dan live chat dgn dokter umum dan spesialis dgn mudah dan nyaman. Thanksss...👏👍👍👍",positif
1297,klikdokter,"Sangat membantu ketika pandemi covid 19 ini, bisa konsultasi gratis ke dokter tanpa harus ke rumah sakit. Respon juga cepat dan tepat, terus berikan pelayanan yg baik klikdokter.",positif
1298,klikdokter,"Saya sangat senang sekali dengan klikdokter karena mempermudah saya untuk melakukan konsultasi ke dokter, bisa chat 24 jam dan memberikan solusi yg tepat.",positif
1299,klikdokter,Live chat dengan dokter sangat bagus sekali memberikan pelayanan 24jam. Pelayanan cepat dan memberikan pelayanan yg baik. Terimakasih klikdokter🙏🙏,positif
1300,klikdokter,Saya baru tahu ada aplikasi ini. Sangat bermanfaat bagi saya pribadi yg mempunyai riwayat penyakit ringan namun sering kambuh. Sehingga tidak lagi bingung ketika terjadi hal yg bersifat darurat. Rekomended slur,positif
1301,klikdokter,Sangat rekomended Karena memberi saya solusi ketika terjadi kondisi darurat kesehatan.,positif
1302,klikdokter,Aplikasi Klik dokter sangat membantu saya ketika mendapat permasalahan kesehatan pada anak dan cucu saya. Mudah digunakan untuk orang tua seperti saya praktis dan tidak ribet.,positif
1303,klikdokter,"Aplikasi mantap sangat membantu sekali, dokter fast respon saat kita bertanya.",positif
1304,klikdokter,Aplikasi ini sangat berguna disaat pandemi covid 19 seperti saat ini. Bisa memonitor & deteksi dini perihal kesehatan baik secara umum maupun berhubungan dengan covid 19. Konsultasi & live chat juga fast response dalam memberikan pelayanan terbaik kepada Customer.,positif
1305,klikdokter,Sangat membantu aplikasi ini,positif
1306,klikdokter,"Aplikasi sangat simple dan terbilang mudah digunakan, lebih taktis dan tidak berat ketika di gunakan di smartphone kentang",positif
1307,klikdokter,"Mantap aplikasinya bagus dan fiturnya mudah dipahami. Dokternya fast respon dan ramah. Sangat membantu sekali, terima kasih KlikDokter 😊",positif
1308,klikdokter,Saya sangat senang dan merasa terbantu karna saya bisa konsultasi langsung... Terimakasih atas aplikasinya,positif
1309,klikdokter,"Suka bgt sama aplikasi ini, sangat membantu. Trs tools nya juga mudah dimengerti. Dan bisa chat juga dengan dokter. Bagus deh dan sangat bermanfaat. Makasih klikdokter🙏🙏",positif
1310,klikdokter,"Aplikasi yang sangat bagus dan sangat memberikan kemudahan disaat saat darurat dan bisa juga konsultasi dulu secara gratis , keren mantaplah pokonya 5 bintang buat aplikasi ini",positif
1311,klikdokter,Bermanfaat bgt Konsul sama dokter sp anaknya responsif bgt dan bener² kasih tips untuk solusi anak ku yg tantrum. Makasih bnyak klikdokter,positif
1312,klikdokter,"Terima kasih sudah membantu kami dalam berkonsultasi terlebih dimasa pandemi begini, min",positif
1313,klikdokter,"Aplikasinya sangat membantu di saat pandemi seeprti ini. Fast respon ,anamnesa dokter dan diagnosa sangat jelas.",positif
1314,klikdokter,Pertama kali donlot karna lg musim pandemi mau ke dokter lngsng takut. Akhirnya dapet info dr temen buat donlot aplikasi ini. Dan sangat sangat membantu banget sih buat aku yg sngt takut buat ke dokter. Skrng sering chat dokter pake aplikasi ini. Dokter2 nya jg ramah2. Dikasih resep obat jg bisa dianter ke rumah. Membantu banget pokoknya. Tetep jaga kualitas yaa klikdokter,positif
1315,klikdokter,Aplikasi yang sangat membantu di kala kita sangat butuh pertolongan medis,positif
1316,klikdokter,"Berguna banget sih aplikasinya, ini memudahkan buat orang kaya aku yg mager keluar buat Konsul, tapi ttp bisa Konsul ke dokter tanpa harus nemuin langsung kerumah sakit. Ditambah kondisi kaya sekrang yg gk memungkinkan ke dokter kalo gk bener2 urgent banget. Best lah pokoknya👍",positif
1317,klikdokter,Aplikasi yang membantu dalam mengatasi masalah kesehatan..,positif
1318,klikdokter,"Aplikasi yg sangat membantu terutama di masa pandemi karena kemaren saya panik saat anak saya sakit dan situasi sudah malam, suami pergi keluar kota, dan worry mau ke rumah sakit. Berkat aplikasi klik dokter saya tau apa yg harus dilakukan. Jadi saat anggota keluarga sakit, saya cukup konsul di aplikasi klik dokter dan mengikuti arahannya.",positif
